Amorphous Silicate
      3.50000
Ref: Li & Greenberg 1997, A&A, 323, 566; Li to Kolokolova (?) to Wyatt (Sep 20, 1999)
    1181
Wavelength (microns), Re(eps), Im(eps)
      18.1550      1.05135      3.46581
      18.1050      1.03416      3.42772
      18.0550      1.01764      3.38864
      18.0050      1.00185      3.34856
      17.9550     0.986981      3.30755
      17.9050     0.973033      3.26565
      17.8550     0.960177      3.22293
      17.8050     0.948403      3.17946
      17.7550     0.937746      3.13530
      17.7050     0.928250      3.09057
      17.6550     0.919925      3.04536
      17.6050     0.912809      2.99976
      17.5550     0.906805      2.95384
      17.5050     0.902027      2.90769
      17.4550     0.898401      2.86140
      17.4050     0.895957      2.81499
      17.3550     0.894676      2.76857
      17.3050     0.894446      2.72220
      17.2550     0.895423      2.67585
      17.2050     0.897407      2.62958
      17.1550     0.900363      2.58350
      17.1050     0.904150      2.53760
      17.0550     0.908776      2.49193
      17.0050     0.914141      2.44649
      16.9550     0.920227      2.40137
      16.9050     0.926965      2.35645
      16.8550     0.934370      2.31163
      16.8050     0.942493      2.26682
      16.7550     0.951296      2.22193
      16.7050     0.960881      2.17693
      16.6550     0.971182      2.13167
      16.6050     0.982330      2.08619
      16.5550     0.994482      2.04055
      16.5050      1.00774      1.99480
      16.4550      1.02219      1.94897
      16.4050      1.03794      1.90314
      16.3550      1.05516      1.85740
      16.3050      1.07383      1.81185
      16.2550      1.09387      1.76656
      16.2050      1.11532      1.72168
      16.1550      1.13811      1.67729
      16.1050      1.16227      1.63353
      16.0550      1.18766      1.59052
      16.0050      1.21436      1.54834
      15.9550      1.24228      1.50705
      15.9050      1.27141      1.46675
      15.8550      1.30169      1.42751
      15.8050      1.33309      1.38941
      15.7550      1.36556      1.35252
      15.7050      1.39897      1.31690
      15.6550      1.43336      1.28268
      15.6050      1.46857      1.24990
      15.5550      1.50457      1.21863
      15.5050      1.54119      1.18896
      15.4550      1.57842      1.16093
      15.4050      1.61617      1.13457
      15.3550      1.65436      1.10994
      15.3050      1.69289      1.08705
      15.2550      1.73170      1.06591
      15.2050      1.77061      1.04651
      15.1550      1.80941      1.02899
      15.1050      1.84783      1.01338
      15.0550      1.88568     0.999711
      15.0050      1.92276     0.987928
      14.9550      1.95884     0.978213
      14.9050      1.99383     0.970112
      14.8550      2.02764     0.963366
      14.8050      2.06022     0.957710
      14.7550      2.09149     0.952831
      14.7050      2.12145     0.948314
      14.6550      2.15014     0.943999
      14.6050      2.17773     0.939742
      14.5550      2.20426     0.935346
      14.5050      2.22994     0.930695
      14.4550      2.25493     0.925655
      14.4050      2.27937     0.920167
      14.3550      2.30346     0.914211
